,label,vector,x,y
0,the,"[-0.19333676  0.34613904  0.22502995  0.11527309 -0.18304913  0.03920594
  0.49108538  0.29028365  0.14113136  0.35936022 -0.02107812  0.27583125
 -0.01194315  0.08005211 -0.13550565  0.07537435 -0.09825131  0.14139526
 -0.2987382   0.01492792  0.21059425  0.37888947  0.19223236 -0.11607293
  0.28782886 -0.04460353  0.27001026  0.11556196  0.10138583  0.22173744
 -0.08744444 -0.17512432  0.10368889 -0.10015725  0.26409957 -0.07973605
 -0.11951742  0.19575539  0.04148558  0.06011905 -0.21556443 -0.13246971
 -0.07097233 -0.12848936 -0.22613876  0.13503057  0.00285943  0.16938862
  0.31648394  0.12317984 -0.2546525   0.16562538  0.03118808  0.23287798
  0.32224312 -0.06666765  0.28722474 -0.04775903 -0.2201031   0.20304522
  0.18523124  0.13951972 -0.105164    0.04651633  0.2068814  -0.17487958
  0.00396369  0.05934376  0.3979848   0.1170978   0.07226814  0.16250455
  0.20806481 -0.2034259   0.29911575 -0.03772948  0.14296629  0.16316244
 -0.13958906 -0.10515793 -0.05244075  0.24305625  0.30884877  0.1318399
 -0.2803426   0.11326522  0.22743405  0.15908957 -0.13027933 -0.15103573
  0.26458135  0.0230216   0.24436498  0.2542452   0.21447322  0.43372568
 -0.3302443   0.00123722 -0.01925203  0.62024295  0.09301251  0.14908582
  0.51266235  0.01978808 -0.0875866  -0.07744108  0.02060912 -0.1946617
  0.06875901 -0.2993561   0.09190439 -0.14227532  0.21534652 -0.03815541
 -0.09083831  0.574185   -0.02575493 -0.14206462 -0.07429542 -0.5622687
  0.20700607  0.02154451 -0.18783808 -0.36747596  0.31390357  0.13980706
 -0.08470594  0.14880231  0.13422272  0.13750726  0.11493068  0.15047444
  0.23984464  0.18421453  0.20180649 -0.08053689  0.03301823  0.22754182
  0.2926908  -0.04722519  0.1324673   0.00689481 -0.04774166  0.17886436
 -0.12045036  0.1957192   0.13754553  0.05475146  0.07089222 -0.04524918
  0.26089424 -0.02591511  0.06253398  0.03212832 -0.11483607  0.21306929
 -0.05141594  0.07632787 -0.05247257  0.15687045 -0.02165356  0.26414415
 -0.28722912 -0.5371678  -0.1296465   0.15774573  0.45091733 -0.18600926
 -0.0889767   0.3761164   0.0609866   0.00215671  0.2653772   0.08391048
 -0.1648341  -0.31887975  0.00197815  0.04169867  0.4163801  -0.10085811
 -0.05126364 -0.12205079  0.01466292 -0.26142287  0.03891547  0.08552442
  0.07657534 -0.23132378  0.13346985 -0.00228823  0.15275346  0.13799925
  0.22067635 -0.07063276  0.02877351  0.14201103 -0.39253908 -0.16424139
 -0.19734982  0.13112958 -0.0554252   0.09765906 -0.09867434 -0.23040313
  0.18617207 -0.24475709  0.2271874   0.3018766  -0.15415792  0.05035523
 -0.11892155  0.11913735  0.01265645  0.52075946  0.10235267  0.20367564
 -0.01782634  0.02586446  0.30202177  0.03264539  0.01548393 -0.19056684
  0.02557946  0.00375161  0.280889   -0.2946453   0.10151334  0.15098618
 -0.43850288  0.1787389  -0.03807072 -0.35883003  0.00695594 -0.05745058
 -0.3105349   0.00304163 -0.10905783  0.19038072  0.11399518  0.01561653
 -0.06409563 -0.24259908  0.33111143  0.17425151 -0.1705381  -0.03573093]",-3.789877,-6.122329
1,to,"[ 0.0171934  -0.15194823  0.08283874 -0.12908325  0.13003728  0.02513335
  0.00186004 -0.06444266 -0.3120243  -0.18121295  0.12939967 -0.12691736
 -0.05615075  0.06621815  0.15013686  0.05832927  0.00421926  0.05296948
 -0.1868448   0.06171621 -0.0618307   0.13131827  0.03823074  0.16029984
 -0.20062259  0.00437398 -0.03077568  0.19591947  0.09648246  0.10056441
  0.19343528  0.13971496 -0.07906218 -0.2975883  -0.10880501 -0.28493887
 -0.28099522  0.00340659  0.06385321 -0.15247981 -0.00233043 -0.00063197
  0.15245947  0.22664313 -0.14202863 -0.12519324  0.20088246 -0.11765911
  0.19428231 -0.02642221  0.29909438 -0.01982878 -0.05327786 -0.0136436
 -0.11249077  0.22506799  0.04106933  0.16909821 -0.02879697 -0.05883673
  0.02078591  0.16786885 -0.01386997 -0.09517834  0.12128419  0.07211325
  0.17435253 -0.08186068 -0.09177344 -0.10039975  0.1414971  -0.09308586
 -0.14496794  0.063692   -0.03760432  0.02317974  0.2387214   0.059481
  0.00475854  0.06400788 -0.03795501 -0.14766474  0.24898256 -0.07921769
 -0.02034097 -0.02330466 -0.04601379 -0.1959406   0.08624978 -0.06087981
  0.1432755  -0.50157493 -0.21219423  0.13477908  0.15724593  0.40514952
 -0.2282872  -0.15173003 -0.0207295   0.01481732  0.31861538  0.01326371
  0.50187194  0.00598508 -0.37658828  0.13820103  0.02059562 -0.09851202
 -0.09757584 -0.20346153 -0.11112987  0.09752234  0.15693262 -0.18920222
 -0.11239304  0.5990409   0.08168553 -0.08806472 -0.17857222 -0.39007363
 -0.08093656  0.25722846 -0.3270492  -0.17186797  0.1530589  -0.05631761
 -0.01234586  0.33972713 -0.02615453 -0.11018252  0.05906504 -0.00466363
 -0.05599546 -0.12192416  0.07846713 -0.10253998  0.14476806 -0.18224183
 -0.18418437 -0.0281995   0.07841577  0.02821981 -0.23593843 -0.34571686
  0.24852388 -0.03602983 -0.08991142 -0.0133741   0.39036104  0.04988824
 -0.09824874  0.0579283  -0.20496576  0.15249911 -0.03081805  0.01571238
 -0.15580003 -0.14632264  0.11591379 -0.057442   -0.01017229 -0.12638392
  0.30849516  0.05072428 -0.00362332  0.07239901 -0.14897643  0.31593153
  0.10118436 -0.24272765  0.08089391  0.01759208 -0.03413246 -0.14622968
  0.12305135  0.09281371  0.07771911 -0.1442949  -0.11589849  0.03660514
 -0.03377471 -0.03327668  0.17735308  0.14260827 -0.09267085 -0.03305015
 -0.01907898 -0.06903826  0.1411227  -0.01206126 -0.24537447 -0.01806588
  0.10926945 -0.04205671  0.11461386 -0.02390951 -0.27288663 -0.15698318
  0.05298704  0.0766077  -0.05747464 -0.21084075  0.00536024  0.21140447
 -0.01386953 -0.20843585  0.20936558  0.04609863  0.06100883 -0.16168866
 -0.2610246  -0.07160677  0.12191535  0.1315985  -0.00262887 -0.03001965
 -0.0385725   0.10192423 -0.01713087  0.17265306 -0.01350636  0.07339366
  0.03410098 -0.02528752  0.10389458  0.2224422  -0.06841172 -0.04017476
  0.16197574  0.03617169 -0.11253932  0.18753664  0.28385714 -0.21743612
 -0.11139757 -0.25024167  0.07272381 -0.05021443 -0.05027124 -0.065685
  0.04410494 -0.01666257 -0.03129112 -0.10921986 -0.13213943  0.00268602]",0.25382346,-1.2472614
2,and,"[-0.01353763 -0.12354561  0.10584717 -0.16957803 -0.08199533  0.02753625
 -0.07166293 -0.02784383 -0.01868293  0.05794142  0.17950134  0.03477525
 -0.1558872   0.1335809   0.15566687  0.03401595  0.00750248  0.00449217
 -0.13997668 -0.01279929 -0.07309322  0.28264004  0.08532066  0.02320587
 -0.02810203  0.04618329  0.10860096  0.23509395  0.11420637  0.2115438
  0.07548311  0.03224347 -0.08881911 -0.16080594  0.091483   -0.16770864
 -0.16426528  0.10908441  0.07051776 -0.10433875 -0.09794818 -0.10628809
 -0.03099686 -0.02999499  0.05075732  0.1099831  -0.06822986 -0.04420355
  0.19725628 -0.00404353  0.0595373   0.17546983  0.00869155  0.03216077
  0.03543188 -0.01020174  0.04976816  0.13453802 -0.01236453 -0.00552185
  0.25808     0.22940278 -0.06355935 -0.01465164  0.13242055 -0.08596053
 -0.08640198  0.04499026  0.13570233  0.05327379  0.22694217  0.05686513
  0.01590077 -0.11069147  0.13315235  0.03668185  0.10414542  0.01377547
 -0.09036779 -0.04709769 -0.06371524 -0.04318458  0.18255074  0.18251261
 -0.10775679 -0.00200532 -0.06467362  0.08239306  0.02845612 -0.1937464
  0.17815107 -0.267543    0.06548971  0.05409618  0.05733519  0.28654718
 -0.290687   -0.09992341  0.23116943  0.270289    0.01066284  0.144577
  0.5967624   0.04831986 -0.16138972 -0.01666868  0.14639282 -0.27166098
 -0.00453321 -0.3122639  -0.10852394 -0.08131179  0.10572131 -0.13304229
 -0.07176165  0.44654855  0.08626319 -0.14387524 -0.10980459 -0.41502792
 -0.0454626   0.17649733 -0.22864045 -0.20522664  0.20551808  0.22652747
  0.03717572  0.17943211  0.11503942 -0.04770716  0.16928793  0.11404851
  0.06981222 -0.05577825  0.04865517 -0.16290234  0.09586179  0.00656276
  0.12205435  0.00562365 -0.06134464  0.11200006  0.07924793 -0.01396028
 -0.13025025 -0.02848934  0.01672177 -0.11630762  0.18350548  0.07121443
  0.08232196 -0.04291785  0.05609069  0.06378346 -0.06045617 -0.0020778
 -0.05344996 -0.01956045 -0.02350878  0.05711024  0.05439257  0.18794799
 -0.08985016 -0.42455566 -0.04119349  0.03703275  0.13404362 -0.05955582
 -0.04515762  0.02805883  0.09563234 -0.10279954  0.16981755  0.07780062
 -0.08673383 -0.15047961 -0.05404675 -0.01396546  0.11129503  0.02714674
 -0.09045319 -0.04754518  0.08243755 -0.10945024  0.04079612  0.08875857
  0.01448414 -0.16528155  0.23245049  0.04467675 -0.0910067   0.27136505
  0.2212682  -0.00807142  0.14975648  0.03269687 -0.39616776 -0.1399768
 -0.11520247  0.1552757  -0.0190366   0.03178369 -0.09438991  0.11216196
  0.16886413 -0.26948813  0.17252065  0.2503336  -0.04623853 -0.00677028
 -0.1301579   0.0655093   0.02149888  0.41216245 -0.0617648  -0.04598279
  0.02231923  0.07824084 -0.09889458  0.04154119  0.03453445 -0.13673213
 -0.03878236  0.00193154  0.20793667 -0.18524745 -0.02984176 -0.09973899
 -0.2004408   0.17635958 -0.11786061 -0.33254156  0.17617217 -0.08188892
 -0.26097858 -0.07956488  0.07723624  0.16088854  0.08590892  0.03471575
  0.06343859 -0.12048513  0.12851372 -0.01343335 -0.25060478  0.11347821]",-0.9196175,-4.615658
3,of,"[ 0.0313572   0.36321154  0.19808988 -0.09092363  0.06358583  0.01927176
  0.20430903  0.06785801  0.03709431  0.15280639 -0.26228452  0.39904386
 -0.0182311   0.07596674  0.12912673  0.21479626 -0.13690269  0.10433937
 -0.01917668  0.4928508  -0.05090498  0.4645896   0.21486536 -0.05617899
 -0.03055214  0.16421963  0.25963935 -0.14563505  0.12693366 -0.0996261
 -0.06084751  0.10154636  0.01788018 -0.03222329 -0.08434104 -0.03304283
 -0.03965056 -0.01115798  0.1607904   0.02861606  0.12323958 -0.10103077
 -0.23307104 -0.05939429  0.15778556  0.02117462 -0.16755934  0.15744694
  0.1217285  -0.07003426  0.40393803  0.07704609 -0.13919474  0.08260962
 -0.02228529  0.06611613 -0.04154079  0.10689218 -0.02952293 -0.22102459
  0.16430773  0.00499598 -0.27665946 -0.00769951  0.07394616  0.09285474
  0.0302509   0.05771601  0.13671757 -0.02848343 -0.05175437  0.07507503
  0.0675491  -0.12421329  0.09745834 -0.14052851  0.16916321  0.16523027
 -0.14417799 -0.02082674 -0.09758721 -0.14085801  0.25388944  0.1188313
  0.17254166  0.02580558 -0.11189307 -0.23442724  0.07252949 -0.33265394
  0.04913841 -0.37750503 -0.05860121  0.00870061  0.203021    0.36340255
 -0.7054919   0.08799742  0.07243215  0.656989    0.17308901  0.09058684
  0.44462225  0.09206266 -0.42038912 -0.01220364  0.20669293 -0.0582604
 -0.16664061 -0.13697757 -0.1558898  -0.11734184  0.17834185  0.01585652
  0.05657169  0.23612583  0.14360794 -0.11887223 -0.13069513 -0.39596003
 -0.04332941  0.17620343 -0.18547776 -0.21912695  0.20321232  0.30823216
  0.06309187  0.15687864  0.07646193  0.00732821 -0.01821494  0.17406215
 -0.26750275 -0.11884773 -0.09112587 -0.19875251  0.13054557  0.02397584
 -0.10218615  0.107237   -0.1139934  -0.05673765 -0.4887269  -0.10005856
  0.10038038 -0.13776173  0.24026775 -0.14909266  0.13904844  0.22959678
 -0.04292768  0.0626319  -0.0516569  -0.01260894 -0.0146284   0.03990617
  0.0562699   0.16580121  0.02319657  0.12427063  0.03454072  0.02493075
 -0.07991904 -0.33776486 -0.09152098  0.06187877  0.04607324  0.081864
 -0.03587838 -0.12352145  0.21105382 -0.04861878  0.01134044 -0.07139101
 -0.05119175 -0.04505491 -0.02385574 -0.23951423  0.08921286 -0.11939488
 -0.23197135  0.14042386  0.2537976  -0.00502821 -0.19959393 -0.07342418
  0.07154596  0.10531009 -0.05745659  0.23071006 -0.10559629  0.18887278
  0.4165936   0.36101648  0.21627036  0.02864809 -0.6814382  -0.23840427
  0.10842414  0.5199455   0.02461614  0.01484865  0.08616432  0.32635635
  0.08585603 -0.3098059   0.35379863  0.01683622 -0.1512804   0.08397275
 -0.03003998  0.06324645  0.24982221  0.07228354  0.32433435 -0.11611479
  0.05394841  0.02381486 -0.4357752   0.15480213  0.03607545 -0.11314508
  0.01706623 -0.05073252  0.29655924 -0.15093632 -0.09836181 -0.03939003
 -0.25280005  0.04979984 -0.09436164 -0.23412888  0.39180773  0.05401348
 -0.63178796  0.00755126  0.07102036  0.22442631 -0.01845877  0.14194544
  0.06064114 -0.37129676  0.44977272 -0.07447048 -0.05163936  0.39703667]",0.09648174,-7.7467256
4,-,"[-0.36510602 -1.0140599  -0.173065   -0.40863934 -0.22996409 -0.38015476
 -0.8411515  -0.06332396 -0.02799494  0.09991682  0.751955   -0.5791401
 -0.3235616   0.09489799  0.45756736  0.06261983  0.10987043  0.11966471
 -0.04675151 -0.68084574 -0.3404038  -0.3174134   0.06036885  0.26682454
 -0.48951188 -0.2294727   0.2327039   0.14397214  0.15032364  0.11243286
  0.29677698  0.0524215  -0.07008572 -0.13792112  0.2462427  -0.33854866
 -0.09923218  0.21313332  0.29393315 -0.17123418 -0.31175712 -0.00924672
  0.05814289 -0.10068387 -0.2793509   0.10688117  0.42493302 -0.32222033
  1.0269789   0.301227    0.326019    0.44798005 -0.00739516  0.0115534
 -0.33071285  0.27971292  0.29094315 -0.20083474 -0.32216707  0.222439
 -0.12616882 -0.415495   -0.58514786 -0.1670589  -0.17486423 -0.01432173
 -0.02038363 -0.09479012  0.440215    0.43366763 -0.15286306  0.12397363
 -0.26487938 -0.4101309   0.09200516  0.14770392  0.29288745 -0.12793827
 -0.11592703  0.21103013 -0.05943559  0.3209678   0.25471917 -0.2212055
  0.10139123  0.17520155  0.22819307  0.26026705 -0.34117442  0.16453205
  0.14931265  0.1297303   0.20239194 -0.3002227  -0.22041315  0.05441649
 -0.3991974   0.42688745 -0.293405    0.8945363  -0.09292049  0.598729
  0.71949404  0.34180498  0.18914437  0.06178051  0.5123077   0.30176124
 -0.23314576  0.06625192 -0.08989185 -0.01219846  0.22206813 -0.1013889
 -0.0071716   0.04208706  0.24221772  0.23247878  0.08486986  0.1529813
  0.08217426  0.23490608 -0.35690567  0.01712085 -0.1063526   0.03915538
  0.33424535  0.17269608  0.15799254 -0.08315077  0.31913298 -0.07932199
 -0.44135034 -0.12703677 -0.15636984 -0.32234362 -0.67512834 -0.01055115
  0.36126307 -0.36487114 -0.10675229  0.22024558  0.8161187   0.50735176
 -0.786972   -0.56683207  0.26498863 -0.15489255 -0.9456773   0.73888165
 -0.68111366  0.00814812 -0.18234007 -0.09979327 -0.04442824 -0.23050624
 -0.09110484  0.07991949  0.38641393  0.0539117  -0.10634605  0.04121733
  0.25979972  0.21900994  0.10431772  0.13552378  0.20716314  0.15175797
  0.10292058  0.2432299  -0.24366383 -0.1546748  -0.10195111  0.27780667
 -0.24201106  0.06938869  0.02413573 -0.08277737 -0.08275086 -0.16674428
 -0.34755012  0.07581597  0.43635574  0.18978578 -0.48288625  0.01463361
 -0.03026376  0.1981209  -0.07314587  0.11292955 -0.0333274  -0.03162921
 -0.04944295  0.46316946 -0.05019836 -0.07022504  0.00279786  0.17583033
 -0.05466706  0.06989427  0.31972513 -0.00451141 -0.32939583 -0.05174542
  0.23230045  0.08685523  0.15850899 -0.15368171 -0.450013    0.16262041
  0.15923722 -0.00764811 -0.25815627 -0.12175733  0.04036414  0.13407966
  0.1328321  -0.22886635  0.3700476  -0.2697085   0.04293413  0.20611751
  0.173958    0.15633868  0.32196835 -0.50630605 -0.27170777 -0.05992482
 -0.1691186  -0.40864098 -0.18262921 -0.2746665   0.0722143  -0.02455431
  0.10192028 -0.1588243  -0.10303259 -0.23438022 -0.01687223  0.03467315
  0.07255974  0.20647138  0.10967107  0.21127479 -0.10364578  0.35749564]",-4.859931,1.7601236
5,a,"[-5.22816539e-01 -3.24122667e-01 -1.70866046e-02 -1.60072297e-01
 -3.97583246e-01 -2.19181597e-01 -3.39139163e-01 -1.79938167e-01
  9.16864648e-02 -2.54426412e-02  3.74722421e-01  1.53768554e-01
 -2.49644861e-01  1.31707445e-01 -2.92712212e-01 -4.07837898e-01
  6.55940995e-02  1.49118558e-01 -1.01156585e-01 -7.20872954e-02
  9.60680023e-02  6.66128518e-03  8.03803504e-02 -1.96186349e-01
  1.60206422e-01 -2.08832309e-01  2.39592083e-02  2.47799993e-01
  3.07116538e-01  9.85266492e-02 -2.27739781e-01 -3.19619596e-01
  1.12051666e-01 -4.10130583e-02  1.20888814e-01 -1.37919620e-01
  3.52772415e-01 -6.61201263e-03 -9.12935361e-02  9.35263038e-02
 -2.43085012e-01  1.03710145e-01 -1.34256095e-01 -1.69133604e-01
 -6.72861040e-02  2.96226174e-01  5.83893247e-02 -1.78692862e-01
  5.86992092e-02 -5.93018197e-02 -2.36641839e-01  2.49096602e-01
  2.76803635e-02  1.88298583e-01  2.10880741e-01  3.72109078e-02
  3.46612692e-01 -3.08536828e-01 -7.24329278e-02  2.89808959e-01
  1.74461007e-01 -1.09806038e-01 -3.08237791e-01 -6.07917458e-02
  1.03515238e-01 -1.98296905e-01  1.68708429e-01  8.23357925e-02
  8.43115628e-01  4.07248378e-01 -1.39171198e-01  3.44519705e-01
 -1.07521065e-01 -3.02739710e-01  1.95824176e-01 -4.22177799e-02
  6.80368841e-02 -5.71162142e-02 -3.73169512e-01  5.03380708e-02
 -1.18193656e-01  1.61668509e-01  8.04951191e-02 -8.90620127e-02
  3.62543091e-02  4.26036328e-01  1.85507521e-01 -7.55932629e-02
 -3.60490344e-02 -1.63821772e-01  1.54209852e-01  5.68393730e-02
  2.33401030e-01 -6.82139248e-02  4.76458162e-01  5.64689457e-01
 -4.06799138e-01 -1.69461191e-01  1.75223053e-01  5.80004394e-01
 -7.19769299e-02  2.91314721e-01  9.75416824e-02 -1.44888267e-01
  1.36745930e-01 -4.62678410e-02 -2.17285484e-01 -1.04341479e-02
  9.07713175e-02  2.00576726e-02  1.65119320e-01 -1.29637554e-01
  1.09654993e-01  6.13604486e-02 -2.68389285e-02 -2.39895750e-02
 -1.42154060e-02 -1.92109738e-02 -7.66363814e-02 -3.94857824e-01
  3.69285932e-03  9.12726298e-02 -6.37854785e-02 -2.17836142e-01
  7.43122771e-02  1.87323615e-01  4.69999686e-02  4.25414518e-02
  1.27493907e-02  6.67284653e-02  1.45732239e-01  6.95728064e-02
  1.87432691e-01  8.94521549e-02  1.15837380e-01 -2.33308211e-01
  4.22080643e-02  3.24771494e-01  4.53142673e-01  2.87048221e-02
  2.74507165e-01 -3.79100698e-03  4.63339202e-02  4.33854312e-01
 -2.81223327e-01  2.32064217e-01  9.01383162e-02  2.66691685e-01
 -1.95358470e-01 -7.00790808e-03  1.85442463e-01 -2.18797356e-01
  3.11742216e-01 -1.32257298e-01  1.05734393e-01  2.33997226e-01
  1.06275134e-01  2.34449506e-01 -1.42917298e-02  8.83363634e-02
  1.31340265e-01  1.37110531e-01 -1.54713809e-01  3.74924354e-02
  4.84114662e-02 -1.74723063e-02  3.95127356e-01  5.23888730e-02
 -1.99535921e-01  1.75580919e-01  2.69708157e-01  2.35175446e-01
  1.79786876e-01  1.50231943e-01  6.98613003e-02 -1.94643065e-01
  1.02753177e-01  4.76177670e-02  3.48542571e-01 -1.11320168e-01
  8.97542611e-02 -2.42673516e-01 -2.76235670e-01  3.58782969e-02
 -3.21078449e-02  1.80599570e-01  3.76134813e-01 -1.58945054e-01
 -1.16944104e-01 -6.67045917e-03  2.80496180e-01  3.43808740e-01
 -9.53156501e-02 -1.34481788e-01 -1.46457151e-01  5.29087335e-02
  9.25757810e-02  2.29403213e-01 -1.41440500e-02 -1.55412927e-01
 -1.08322427e-01  6.90385774e-02  1.14331633e-01 -3.07992309e-01
  6.20700121e-02 -5.45474514e-02  5.07803746e-02  2.62590736e-01
 -1.78190783e-01  3.01817715e-01  4.68474440e-02  1.78748071e-01
 -7.52849951e-02  2.34914333e-01  1.29410222e-01  2.01283798e-01
 -5.38913086e-02 -1.48318514e-01  2.09334627e-01  6.44874796e-02
  1.50066623e-02  2.52912268e-02  1.52595103e-01 -1.09432511e-01
  2.94407368e-01 -3.80218998e-02  2.22390160e-01 -1.06927387e-01
 -2.96324909e-01  5.15279062e-02 -1.34377450e-01 -7.18572661e-02
 -1.04152508e-01 -5.92648722e-02  3.23225468e-01  2.98680127e-01
 -5.94517775e-02  4.70033102e-02  8.62711519e-02 -2.10756771e-05
 -2.05618024e-01 -1.27176702e-01  4.33189511e-01  2.36379504e-01
 -1.36053488e-01  2.65461765e-02]",-6.15715,-4.5418644
6,was,"[ 1.13485433e-01  2.01447323e-01  1.53262973e-01 -4.81543168e-02
 -3.02795798e-01 -1.76995903e-01  4.27964091e-01 -6.32962644e-01
  3.47311735e-01  2.23818853e-01  3.34157258e-01  3.01477462e-01
 -2.36309931e-01 -2.64181465e-01  3.16047192e-01  1.97728425e-01
 -2.21617818e-02  7.24690333e-02 -2.55582598e-03  3.24046135e-01
  1.04811173e-02  8.78431797e-01 -1.59177054e-02 -7.10434839e-02
 -1.48606330e-01 -5.85175157e-02  2.19352230e-01  3.65570486e-01
  4.79586840e-01  2.45144486e-01 -2.18796119e-01 -1.56751156e-01
 -1.89353555e-01  4.69122315e-04 -1.50404155e-01 -4.62327600e-01
  1.09875739e-01  2.76851505e-01  3.82289827e-01  7.19268471e-02
 -4.78895098e-01  6.63541138e-01 -2.98261225e-01 -1.90592960e-01
 -9.62926634e-03  9.65798646e-02 -6.58942282e-01  1.39128104e-01
 -1.08139135e-01  3.01343083e-01  3.54781240e-01  2.89085209e-01
 -3.98260534e-01  3.21259737e-01  2.58381218e-01  2.43069172e-01
  2.06364617e-02  6.86976552e-01 -3.09458882e-01  7.29084834e-02
  1.94771409e-01  1.87744215e-01 -4.25201535e-01  4.95525956e-01
  4.13679510e-01 -4.97743249e-01 -4.04735237e-01 -8.11102018e-02
  4.98621136e-01 -2.42927283e-01  3.04766774e-01 -7.31241852e-02
 -2.07120195e-01 -6.50739372e-01  2.58221239e-01  3.44800167e-02
  3.82969141e-01  4.93609011e-01 -2.70058125e-01  1.11574441e-01
 -1.65498316e-01 -1.65861681e-01  6.01145983e-01  3.60046804e-01
 -1.07547138e-02 -3.15367669e-01 -3.15746993e-01  6.41822293e-02
  1.30564645e-01 -8.92862976e-02 -3.42425913e-01  5.03737386e-03
  4.59469110e-03  2.35922247e-01  7.45519176e-02  2.65909761e-01
 -4.54683751e-02 -1.71240896e-01  8.06327283e-01  5.79763055e-01
 -5.20443916e-02  8.92992392e-02  6.61617517e-01  4.33129489e-01
 -6.92310393e-01 -1.41743079e-01  2.04734489e-01 -4.94136751e-01
 -1.56447098e-01 -1.54511258e-01 -1.10622838e-01 -4.45674241e-01
  3.87949944e-01 -2.68001765e-01 -9.03296992e-02  3.74919832e-01
  4.45231229e-01 -1.79189771e-01 -3.65797788e-01 -7.55538285e-01
  3.45509946e-02  7.81591415e-01 -2.13603139e-01 -1.85246512e-01
 -2.76336074e-01  5.89240752e-02 -9.13596749e-02  1.59722880e-01
  4.85141635e-01  4.14708368e-02  4.38683957e-01  1.81751296e-01
  2.66656548e-01  2.70282686e-01  7.34135211e-02 -7.85201311e-01
  3.86852175e-02  7.88234826e-03 -1.27436996e-01 -1.40518859e-01
 -3.60767484e-01  2.79802382e-01 -2.04708531e-01 -1.58551276e-01
  2.26489633e-01  4.85642493e-01  3.32377613e-01  4.46075231e-01
  1.88718095e-01  7.92932093e-01  4.66042131e-01 -4.48215231e-02
  3.60967785e-01 -4.44547862e-01  1.49695620e-01  2.35296682e-01
 -3.26743871e-01 -4.55945253e-01 -7.74988309e-02  3.27367306e-01
  4.20242935e-01 -4.61353809e-02 -2.73725599e-01 -8.27543080e-01
 -6.52337670e-01  3.17710005e-02 -7.02552265e-03 -3.39483619e-01
  3.30622315e-01  4.31269526e-01  2.82306075e-01 -9.92553085e-02
  5.86621404e-01  3.40147257e-01  8.71266946e-02 -5.80941260e-01
  1.87997624e-01  2.69639539e-03  2.24359110e-01  1.08806759e-01
 -5.23029089e-01 -6.67439923e-02  1.08974867e-01 -7.02948263e-03
  3.91701162e-02  3.59862894e-01  9.93863679e-03  3.27029042e-02
  5.43366969e-01  2.49270767e-01 -4.35183465e-01  3.20756823e-01
  2.62675881e-01  1.49924159e-01  3.78403425e-01  1.09266393e-01
 -5.15351713e-01 -2.23005518e-01 -3.57919395e-01  3.74500930e-01
  2.59375367e-02 -2.23414853e-01  3.13518494e-01 -1.43928021e-01
  4.08568770e-01 -1.98224619e-01 -7.99782947e-02 -6.76269159e-02
 -7.04661831e-02 -1.52742535e-01 -2.16012761e-01 -1.96453467e-01
  1.87573150e-01  4.85462666e-01  2.43223850e-02 -1.86477154e-01
  7.27228299e-02  1.51061624e-01 -1.03170030e-01  3.38815302e-01
 -1.67977959e-01  1.28918335e-01 -2.50972092e-01  7.70758837e-02
  6.73485816e-01 -1.16862029e-01 -8.09125006e-02 -1.78579897e-01
 -3.31009030e-01 -2.16969118e-01 -1.94521360e-02 -5.24423160e-02
  2.12225348e-01 -7.05898106e-02  3.65605444e-01 -6.10638320e-01
  6.33219108e-02  4.16169204e-02  5.97943544e-01 -1.54422998e-01
  9.15370211e-02  4.22722489e-01  2.93280184e-01 -9.70326178e-03
 -5.92673272e-02  2.25471839e-01]",3.0828283,-5.9211397
