term_str,0,1,2,3,4,5,6,7,8,9
beach.,0.02368599715424319,-0.06973807198547878,-0.11333210196990343,-0.020272354172178826,-0.05579502145938269,-0.0021800222289445025,0.00014384181401269017,-0.002831364916929721,0.018295384607958824,-0.01619321100864402
drapery,-0.0007768805167995927,0.00010500440143209004,1.1103868645612032e-05,-6.131847974497755e-06,4.166363813673189e-05,-1.0806454037818901e-05,-0.0020181653438027915,0.0029682613798728648,0.0004246243665769441,0.0004691764851338775
"drawers,",-0.0008968041290724644,0.0001205878766008667,1.4388427126417106e-05,-7.043780918061818e-06,4.860639217659298e-05,-1.5803932178817187e-05,0.002266743497171685,0.004102444869349355,0.00029801996152150647,0.0001628865950281339
"drawing,",0.003988660086644411,0.007337348543080706,-0.0003543873856111217,0.0035008524734329587,-0.0005743568037032712,0.01525658640446193,-0.0024250951438671148,0.003032138338354699,-0.0036486301086686296,-0.0005296140298724935
squadron,0.015738381929904045,-0.03552317695730694,-0.01709580667401397,0.0005655863376625901,0.07543662859836232,-0.010983629502510469,-7.147826702445175e-05,-0.002161541411868482,0.004160401193630993,0.0014104494542745902
beaming,0.0013484370308377094,-0.004355763647755355,0.010983674120946677,0.0006155861393442959,-0.007875453445424856,-0.0007653042976866431,0.00046560901197535026,0.002651252267501199,0.00015012307834543208,0.0023528911115506465
"dreaded,",0.0017981196964050993,0.0036215207309265728,-0.001370847868753939,0.012988445213785489,-0.0011442028070431378,0.004933796872487835,0.0013172666992883606,-0.0021438783647672517,-0.0030020513731257637,-0.00032257974762623547
spurning,0.004516028290978764,-0.0035633827012134444,-0.01787156357062037,-0.0058110176772736884,-0.011262009016971209,-0.013964826698989184,-0.0008335537174395468,0.000920462041352872,-0.00036688523908226327,-0.0003036404948684324
dreamer,0.004728447882719963,-0.013334364056567282,0.02207055125588089,0.0021446169492873677,-0.0033888497604083303,-0.0010977434065503064,-0.0008806928535543352,0.00031993722456328443,0.0012635350557860762,0.009228347184106377
springs,0.0008645253361974902,0.0037506178184353164,-0.0013615948681619107,0.012973871951124183,-0.0010954789872368632,0.004911409170675581,-0.0017695941900036601,-0.019333141886052476,6.0146604812969316e-05,0.0005149165068133297
dreariness,-0.0009539997718436355,0.0001294723789995036,1.2979485718819366e-05,-9.026442314609303e-06,5.09462932623248e-05,-1.564497443142082e-05,-0.0020415575346250368,-0.0005947398083716388,0.00013508672288059002,0.00023834775873765083
"beach,",0.034309695021626736,-0.1022270121478481,-0.2133411657212673,-0.037762994113815986,-0.10865844354389263,-0.003344985994194749,-0.0005232122251486022,-0.0025657466096172038,-0.0041600797270503415,-0.0240666943587832
ear:,0.0018672790603253193,0.003611601690615216,-0.0013712062913607494,0.012990783550693072,-0.0011477035409704873,0.004937941553966701,0.0005132133754170656,0.0026119569881529183,-0.0008688970111280463,0.00428741598285691
beach,0.007940812366848024,-0.023861201914462716,-0.03538867946841445,-0.004930338289034175,0.00047809688305772147,7.64587446329635e-05,1.3305486518470722e-05,-0.0045942533076961285,-0.00044954448506224186,0.0018168640537654722
"be?""",0.010239068518029037,0.010168074562780535,0.0017859881679044476,-0.014566276361510547,0.012936715466955795,0.036318134015822796,0.00011108565139562758,-0.0012273676220804016,0.002665006124807881,-0.011745027895745408
"dreary,",0.003918394639723573,-0.011747413754179875,-0.006825443628764682,-0.002760325786363703,-0.020033144543825578,-0.0011513939626046853,-1.76591506654225e-05,-0.004110253727624107,-0.000509091362670103,-0.0037737594173986814
dressed.,0.0037733586478542413,0.007218573484285733,-0.002743571354581079,0.025979785021911082,-0.0022976882692118724,0.009872432265369283,0.002657925589398971,-0.0007247555412898578,-0.007483114592990945,0.0010903883587473106
be.”,-0.0006689206256757698,9.045546417603231e-05,9.586674179211707e-06,-5.5755905419768635e-06,3.588171693849021e-05,-1.0112615123075335e-05,-0.0011907198291092357,0.0017754272151970386,0.00023681951123691848,0.0004686611369634786
"be.""",0.017312228223105023,0.029689946828707528,0.00465901691713236,-0.046382508292902816,0.0031476259940870117,0.053263872374253514,0.00018140285766918992,-0.0016007968948861502,-0.0050745177844061014,0.0046638147952521745
"be,”",-0.0014973212581248206,0.00020391084961446701,2.0373700952845934e-05,-1.806590084599211e-05,7.995509148072347e-05,-3.4464174838473364e-05,0.003000620248576251,-0.01134239404830444,0.0002773059200136325,0.00020880033335536163
"dresses,",0.005725434651253471,0.0030613278675726673,-1.9329503376470007e-05,-0.003961899472819521,0.01416389413817505,-0.026735396981347557,0.001238079081127379,0.0014367898014143678,-0.0016312699165073271,0.0032821658554769736
spreads,0.0013484370308377094,-0.004355763647755355,0.010983674120946677,0.0006155861393442953,-0.007875453445424854,-0.0007653042976866433,0.0004656090119753424,0.002651252267501244,-6.048041479174514e-05,0.0020996245243294774
"dressing,",0.006278581153681233,0.010892881787398662,-0.0017329463114710666,0.016491978683420304,-0.0017451586725593007,0.02019565737167922,5.9499193708238625e-05,-0.004450168429854273,0.004468299003800266,0.005775972721615335
squint,0.0012792776669174864,-0.004345844607443997,0.010984032543553483,0.0006132478024367011,-0.007871952711497498,-0.0007694489791654973,0.0012696623358466428,-0.0021045830854191615,0.0002234512055289113,-0.0003071903712626005
squinting,0.0013118889470161276,-0.004526716862023131,0.00011571582404074875,0.0009092954840208568,0.012401380867492387,0.0004218997770377239,0.00047822481048890295,0.0026828787471549044,0.0005921514621610839,0.00042084225644163664
drain,0.00118051533357745,-0.00433342297291491,0.010986833594653479,0.0006145739154399931,-0.007866200147206681,-0.0007684968756718876,0.001780617917769036,0.0044111781769153235,-0.0010908606798625577,-0.0009510622675310972
drab,0.001194731498108522,-0.004510040622040108,0.00011594916187355304,0.0009068568561525275,0.012407192145598043,0.0004195599957146224,-0.0016876218008205566,-0.001447214185827914,0.00025158166215407215,0.0015381219886340175
stain,0.003591480675233176,0.007540481112801987,0.002042549221199663,-0.01898945787048414,0.0011814841939510846,0.020617776661668676,-0.0016618847700605663,-0.008714457374854217,0.0016704450257802293,-0.0014947223617673723
"down,”",-0.0012898431663641524,0.0001741537286803971,1.9298433132425875e-05,-1.1050890123215412e-05,6.945288969867001e-05,-2.203013040190491e-05,0.0005884602769623279,0.002925112010456532,2.597568380098343e-05,-0.0002684624047267709
"staid,",0.005795155144574486,0.003067666720576226,0.013016044907527514,-0.018363519175821953,-0.006739162980445271,0.019869069441907073,0.0013562373584621703,0.0010472959633528874,0.0004594285177953884,0.0010244619324791915
down.”,-0.0023157684654932756,0.00031245238317700955,3.568756210605305e-05,-2.0888974420654388e-05,0.00012503139282254468,-4.4477483130073025e-05,0.005801711518492565,0.002838813271623872,-0.00042207275488544865,0.0003288317845101109
volubility,0.0042142121267394125,0.007534835423475806,0.0009516971185146105,-0.01192626265086835,0.0014609657102276096,-0.003262849187225284,-0.0008296497208244644,0.0009606457044072928,-0.0008939280578355609,-0.0005102598088912967
downcast,0.004516028290978763,-0.003563382701213447,-0.017871563570620377,-0.005811017677273689,-0.011262009016971204,-0.013964826698989187,-0.0008335537174395602,0.0009204620413528808,-0.0008378494339415639,-0.0007024062759241627
downfall,-0.0006301200984721691,8.582556723133319e-05,8.42790231961793e-06,-7.357670017049157e-06,3.3600529667600304e-05,-1.3563457687186111e-05,0.0004407790094556329,-0.0041732423023991185,-0.0001521206841519538,0.0001537786547754511
stagnant,0.0038430460286983915,-0.011913737071502952,-0.017692243153811012,-0.002464834362212077,0.00024597095636255017,3.926095468380284e-05,-0.0016365421907167236,0.0018700422696257659,-3.0803899150799385e-05,7.699341963821003e-05
downstairs.,0.0009217209789686642,0.0037417333160366766,-0.0013601859267543094,0.012975854612520734,-0.0010978188883225938,0.0049112502129281975,0.002538706841793058,-0.014635957208331267,-0.0026878537618721275,0.001201201412838229
downstairs;,0.00395830124992779,0.007342637686447365,-0.0003551877348639128,0.0034967320570502836,-0.0005731372570468063,0.015248990880418953,1.0457018569070011e-05,-0.007672366532161938,0.0003874117948680383,0.0021728742116988386
bearings,0.0015410679236521631,0.0038828677952033215,-5.57684508886003e-05,-0.0024394685362818793,0.0009176894117932159,-0.013589266871520492,0.0030837855806599423,0.006445984502385609,-0.0005519259218526607,3.4233907718729164e-05
"downward,",0.0020089968743339146,-0.007315743579504545,-0.01780104826999855,-0.0033809312588174607,-0.012127591302660477,-0.00039550844112636827,-0.0008465424770564747,-0.006178912944604026,0.0016247679516443383,-0.0013313861571045342
downy,0.001136065165211425,0.003937468185195574,-4.9091080868187216e-05,-0.0024438313209980784,0.0009396967421569126,-0.013599796708969833,0.006517856716118615,0.005210000968293459,-0.0003884608735069854,-0.0019939291021930762
stages,-0.0008848404079234136,0.00011955333868814789,1.2621063112012978e-05,-6.688105407017611e-06,4.744555933497293e-05,-1.1500292952563925e-05,-0.0028456108584963453,0.0041610955445486935,-0.0002561951528065734,-0.0003371640307663364
"doze,",0.0018677137603888949,0.003840313748249396,-6.337125493580485e-05,-0.0024393264589090864,0.000899212172264292,-0.013584527657958373,-0.0008846333275433464,-0.0023967944141012193,0.0005959859060122328,-0.0004991714727716241
dozens,0.005761982735075057,0.00323228108184044,0.01084862879352946,-0.004255608817496085,-0.006112940174742179,-0.027922601056071944,0.0012254632826138024,0.0014051633217604463,-0.0018003200957327447,0.0046536847228319375
volume.,0.0018677137603888949,0.003840313748249396,-6.337125493580485e-05,-0.0024393264589090864,0.000899212172264292,-0.013584527657958373,-0.0008846333275433464,-0.0023967944141012193,0.0006552543183225485,-0.000509749818490852
bearer,0.0036491897555828603,-0.0008300678840697585,0.001129500340857565,-0.00857952307837422,0.012963163762363117,0.010741932305362443,-0.0008051926794081181,0.0007173917680046539,0.001675553646009272,-0.0026641339940728275
volumes,0.0028768843129663908,-0.0006459181426452506,5.6412645123339455e-05,-0.001529461701238933,0.013316748613602354,-0.013158759816030267,-0.0066626983201871735,0.009246164599939226,0.0013331894128862578,0.0024311557260031126
staff,0.0021861161293779577,-0.007340211557071959,-0.017802923887071758,-0.0033780366644773447,-0.012136873957786067,-0.0003906699207327724,-0.00082315028623423,-0.002615911756359398,0.00042954968337031367,-0.002717611615134554
dozing,0.0013118889470161274,-0.00452671686202313,0.00011571582404074849,0.0009092954840208568,0.012401380867492385,0.0004218997770377235,0.00047822481048890886,0.0026828787471549214,0.0005015495397345966,-3.6687595459098104e-06
"spread,",0.006211758717502801,-0.008141538112589143,-0.017762041609219226,-0.004899597454483478,0.0011185547099065284,-0.013538346666136746,-1.5446783357191472e-05,-0.000542253450258019,-0.0011531350766044314,0.0005769188981372451
drift,0.0056832844301678296,-0.016335488205866926,-0.006716280089970341,-0.0018465672266659216,-0.007656081550875196,-0.0007207692482733526,-3.6055404544309886e-06,-0.0008171338663148406,0.0005407572553977925,0.005476994504939413
drifting,0.010287310733198544,-0.02016668023923633,-0.03437361109496403,-0.01441727448099344,0.001039850421021036,0.010398137215366043,6.82890932373418e-05,-0.0012368131891875144,0.0019795280136186313,-0.009564011365429389
splendour,0.005987786037388936,0.011306298163534904,0.0019766023356922358,-0.021418573851448124,0.0020539798767727955,0.007045106868073211,0.0039744139271467565,0.004842028198237493,0.0008150617081535919,-0.004609222622580276
battering,0.0021953136871617446,-0.0073423388597989294,-0.01780164003043816,-0.003376154294041533,-0.012136903314693484,-0.0003890239783244128,0.0005152508103817045,0.0027070153412992507,0.00016008501550094086,-0.001598861485330718
drying,-0.0012390789180115021,0.00016848929382297506,1.6372297258426856e-05,-1.2477294087240516e-05,6.601086958615884e-05,-2.117733373976783e-05,-0.0028923952401408363,-0.002964906831940362,0.0006716271664987479,0.000412858776224289
dubiously,0.0013026913892323438,-0.004524589559296163,0.00011443196740715027,0.0009074131135850474,0.012401410224399799,0.00042025383462936913,-0.0008601762861270121,-0.0026400483505037335,-0.000940776455911857,0.0021021987244399204
duet,0.0012763941891203267,0.003921509418536032,-5.610212447577981e-05,-0.0024484662084012015,0.0009305315146610024,-0.013601541958209664,0.001187644520477142,-0.012518706234096443,-0.0013636637304805272,-0.0010325613481923126
dulled,0.0011947314981085222,-0.0045100406220401085,0.00011594916187355339,0.0009068568561525292,0.012407192145598043,0.0004195599957146198,-0.0016876218008205534,-0.001447214185827907,1.688168263234747e-05,0.0013257465275646947
dully,0.005478814649085986,-0.016484100745294248,-0.01758107891316947,-0.0015538701058936501,0.012630006060260206,0.00046324224846574775,0.0013240191638528658,0.0009744185227536686,-0.0006903928378703439,9.212103000003353e-05
vulnerable,0.0036326035508331494,-0.0007477607034376502,4.5792283858535694e-05,-0.0015255678992112864,0.013276275165214664,-0.01315390294362706,-0.0008705797173322908,0.0008963254472084256,4.361296199046386e-05,-0.0005284026301608213
spirit;,0.006163096381615131,0.011203777610789313,0.0030558670623508665,-0.02847339917714255,0.0017316445326104992,0.030942488752639608,0.0013863909626613427,-0.0024197584880389735,-0.003211174062689866,0.004437794674675124
"duped,",0.0064653326665726355,0.011094998564738454,-0.00042570303548573874,0.0010666456385940827,0.0002924450286424679,0.0016796726225561305,2.34457781860078e-05,-0.0005729915462052346,-0.0016388149950867018,-0.0025304948178180367
spinning,0.0013403661220866253,-0.008882500062907082,0.00025506515849551696,0.0018109491432790768,0.024873316743710225,0.0008207576692640023,0.00933406644684004,0.018878073024884156,0.0011775560661388578,0.0015802502846560859
"dusty,",0.00361657847548422,-0.0006491956294906238,0.011997817060370303,-0.008875570759958375,-0.007310169816626756,0.009550583549159221,-1.3755154050374121e-05,-0.004070070064569602,0.0013366079119890852,-0.004609892493880553
dutiful,0.0039679335077751465,0.007569222441354569,0.0009539311581946188,-0.011931495582116054,0.001473749099280556,-0.003271832389097739,-4.898858777540721e-05,-0.007358190836757665,0.0008713498484223192,-7.883557905951852e-05
dwindle,0.0035726417446967132,-0.0007399689658532635,4.743456309893545e-05,-0.001526023865683066,0.013279746542234589,-0.01315640168269756,0.0012718747031549402,0.0014634171919466273,-0.0005627488733460149,0.0008308622717211446
dying.,0.0035995575706709317,-0.0007956005064926955,0.009606273966946327,0.013608494428806711,-0.009043974127009998,0.004177217512094776,0.0013187045109858287,0.0011176150168882562,0.0002367322877678548,0.0021743810375687567
waft,0.008154479705713643,-0.023714716677762347,-0.024522596788581697,-0.005221153039370637,-0.019808020084985088,-0.0011059068096977783,2.4081878827165905e-05,-0.001062878599105244,0.0011815850745895069,0.006138527344092361
spells,0.0011947314981085218,-0.004510040622040107,0.00011594916187355305,0.0009068568561525282,0.012407192145598045,0.0004195599957146211,-0.0016876218008205508,-0.0014472141858279102,0.00036829475552073367,0.001610805897063596
wag,0.0028762457601014826,-0.008911578384290601,0.01109635555605463,0.0015259941382301924,0.004514363579671047,-0.00034201684281942905,0.0025987248518513726,0.0029484626853042597,0.0005054440942350541,0.0024639601995094696
basket.,0.003273346433997774,-0.0005243344019045935,0.010921711807418468,-0.0018217576581682437,-0.006978581174246295,-0.014349990913392409,0.0038892767162287136,0.00495164253112114,0.00032444596221481393,-0.0025529047818412236
each.,0.015093090497549397,0.02621787871781007,0.0003909487556116,-0.01573081196911468,0.003515924009552751,-0.028740473323054447,-4.634967199994269e-05,-0.0008584347875406474,0.004134327832209555,-0.002315105183721494
eagerly;,0.0012427295830959068,-0.0045167978217117745,0.00011607424664755295,0.0009069571471132688,0.012404881601419735,0.0004177550955588624,0.0012822781343602146,-0.002072956605765417,4.022043682048535e-05,9.001186213173444e-05
eagerness.,0.004214212126739412,0.007534835423475803,0.0009516971185146103,-0.011926262650868347,0.0014609657102276103,-0.0032628491872252834,-0.0008296497208244643,0.0009606457044072837,-0.0008090222568648688,0.0006909720608155567
dry.,0.00357777794828062,-0.0006445657325459273,0.011998975832229895,-0.008873788680483302,-0.0073078886293558715,0.009554034391723334,-0.0016452539926152551,0.0018785994530265838,0.0019290227273823452,-0.0007935256893307564
"battle,",0.010446596036368456,-0.030026307628225817,-0.006383162622367705,0.0008860246694071376,0.029502955393352702,0.0005565893335397541,-3.162128228801415e-05,-0.0016267778471193875,-0.008230974794445295,-0.0024361940686204353
spout,0.0012427295830959068,-0.0045167978217117745,0.00011607424664755295,0.0009069571471132688,0.012404881601419735,0.0004177550955588624,0.0012822781343602146,-0.002072956605765417,0.00010530506391159463,0.00018315574887373804
"splendour,",0.004128031858005903,0.007398349586785086,-0.00143948755230255,0.010555464200989148,-0.00026933786622827674,-0.008640359905768598,0.0013068632680830613,0.0013924954329450625,-0.002341412775221015,-0.001086765809301526
drink.,-0.0012206838024439318,0.00016423468836903967,1.8940010525619233e-05,-8.712553215624622e-06,6.595215577131899e-05,-1.7885448923047542e-05,-0.000215593046908983,0.007680947363376834,0.00046582393958865544,0.0013610712073001555
spot:,0.004532614495728478,-0.003645689881845561,-0.01678785551362134,-0.012864972856436611,-0.011575120419822756,0.009931008550000304,-0.0007681666795153434,0.0007415283621488226,0.0009353413502298547,-0.001970509367106393
sports,0.0064653326665726355,0.011094998564738452,-0.0004257030354857389,0.0010666456385940819,0.0002924450286424679,0.0016796726225561326,2.3445778186007037e-05,-0.0005729915462052151,-0.001170571282436627,-0.0005705683758980463
drizzling,0.0029961693723743544,-0.008927161859459371,0.011093070997573812,0.001526906071173754,0.004507420825631183,-0.0003370193646784302,-0.001686183989123065,0.0018142791958277212,0.0024430622139714627,0.0017309400681486775
sport.,0.001503842992453446,0.0036626649484770156,-0.0013687389138479233,0.01298311199157704,-0.0011291088738118848,0.0049266185707711185,-0.0008719721028433736,-0.009836972485994428,-0.0010052741724363408,0.0001826047715477578
"sport,",0.0017597538692650737,0.0038548626855054564,-6.18540604694028e-05,-0.0024398827163416067,0.0009049940934625331,-0.013585221496873112,-0.0017120788422369004,-0.0012039602494253484,0.000428910337190875,0.0007333520628015333
spoons,-0.0008072393535162133,0.00011029354479874675,1.0303519392824068e-05,-1.0252264357161105e-05,4.288318479319324e-05,-1.8401978080787516e-05,0.0004173868186333811,-0.007736243490643667,0.0002601125390586637,0.00038728777306744133
drooping,0.003553811929065565,-0.0009644264180335066,-0.001262968186593206,0.01390032140304746,0.011232889542814659,0.005362775644410789,-7.080787116509582e-06,-0.0041736856011165965,-0.0005411351786346388,0.004283669064690232
"drop,",0.003407051510738142,-0.0009452475838327471,-0.0012602922202672043,0.013901547225090015,0.011240952651283793,0.005365532648060156,-0.002466025140374936,0.002967818081155619,-0.0008552677899023691,0.0027859223246424264
drop.,0.0013118889470161276,-0.004526716862023131,0.00011571582404074888,0.0009092954840208559,0.012401380867492384,0.000421899777037725,0.0004782248104889167,0.0026828787471549274,0.000522994194412683,0.0005869914062469155
dropped.,0.006331154312851738,0.010965269927719404,-0.0028170127910769095,0.023548272199490846,-0.0014355480036351152,-0.003696033195831409,-0.0008099411680872682,0.0004846006022697573,-0.006121758739282793,-0.0018309726922309312
"drove,",0.004728447882719962,-0.013334364056567282,0.02207055125588089,0.0021446169492873694,-0.0033888497604083316,-0.0010977434065503095,-0.0008806928535543276,0.00031993722456320837,0.0014412111629950074,0.008888533763228663
spoken;,0.0018077519542524583,0.003848105485833789,-6.172897569540147e-05,-0.0024397824253808704,0.0009026835492842225,-0.013587026397028867,0.001257821092943889,-0.0018297026693629283,0.0007975588956692134,-0.001285908824978339
voyage,0.017681102918114904,-0.05109635552248016,-0.02385636185337646,0.00024403075277546063,0.054510053803470696,0.0014488103539284554,-3.194960483991203e-05,-0.002682166560715389,0.0015970951343028353,0.0014041055136076953
"drowned,",0.0012792776669174864,-0.004345844607443997,0.010984032543553485,0.000613247802436701,-0.007871952711497498,-0.0007694489791654961,0.0012696623358466421,-0.002104583085419167,-4.414575849312895e-05,0.00020209259185199972
battling,0.0013392394730539245,-0.0043536363450283845,0.01098239026431308,0.0006137037689084862,-0.007875424088517432,-0.0007669502400950048,-0.0008727920846405983,-0.0026716748301574295,-0.0005528825154542173,-0.0011679717351141185
voyage.,0.0056832844301678296,-0.016335488205866926,-0.006716280089970341,-0.001846567226665924,-0.0076560815508752,-0.0007207692482733485,-3.6055404544294275e-06,-0.0008171338663148402,0.00134919941243452,0.00561156091076079
drowning,0.0010748078858356482,-0.004494457146871328,0.00011923372035435867,0.000905944923208961,0.012414134899637906,0.00041456251757362853,0.0025972870401538956,-0.0003130306963513484,0.00012420034898011391,0.001192527688254558
spoke:,0.007307603049389607,-0.020728141465718775,0.004262717362803123,-0.0012294126059848164,-0.015546570215716461,-0.0014821871290600025,-2.5559919579166815e-05,-0.0011186416729033713,0.003771346550381933,0.004869419317771104
spoils,-0.0008072393535162135,0.00011029354479874667,1.0303519392824502e-05,-1.0252264357160707e-05,4.2883184793193106e-05,-1.8401978080787733e-05,0.0004173868186333809,-0.007736243490643641,0.0001460346063301947,0.0002159403955045497
"drunk,",0.0013118889470161272,-0.00452671686202313,0.00011571582404074844,0.0009092954840208572,0.012401380867492385,0.00042189977703772225,0.0004782248104889152,0.0026828787471549166,0.0009261143809152181,-0.00015035087783212678
sorrowfully,0.00630704322715974,0.01134392399448612,0.0008865753312796087,-0.01436259422447659,0.0023485846831879974,-0.0168443432249458,0.0012790090776352338,0.001501110058613338,-0.002209988341179346,-0.0044152751250074685
"else.""",0.025913767591484692,0.04466854940750403,0.0030828417581721906,-0.04069778308228227,0.004637330021521498,0.017468714449170124,0.00010566597590351064,-0.002021482152420156,0.0021764342139415902,0.011820610067003521
else.”,-0.002408998472102782,0.0003270595473345945,3.238617191004761e-05,-2.2616251266890607e-05,0.00012852100524496441,-3.820998600067715e-05,-0.006588843804152985,-0.0011739783109603464,0.00013609697157469414,0.00011984952673368309
enthusiasm;,0.0013392394730539245,-0.0043536363450283845,0.010982390264313083,0.000613703768908486,-0.007875424088517435,-0.0007669502400950049,-0.0008727920846405912,-0.002671674830157468,-0.00048226055839641427,-0.0009297123719581863
so!,0.01066028027761733,0.018176664478399836,-0.0020922437030882063,0.01999683826605842,-0.0023403619737846545,0.03545846997436427,-0.0006873127299495064,-0.00024069723260698966,-0.0072038402133681265,0.0077335266939435356
backing,0.0012312795819301003,-0.0043390874077723265,0.010983907458779483,0.0006131475114759619,-0.007869642167319193,-0.0007676440790097424,-0.0017002375993341503,-0.0014788406654816426,0.00025236366275002275,-0.0021429174337452314
snug,0.005233508447740079,-0.004961669011437337,0.021894390312778345,-0.001202578589678526,-0.0148875764355239,-0.015105023638208573,0.0012373045255165834,0.0011302829057039286,0.0041277889050797805,0.0033209364052717598
"background,",0.002480954279427774,-0.00868242942099859,0.02197038263082615,0.00123005976382355,-0.01573934304845322,-0.0015319962732027825,-0.0007236730054363939,0.007688172864353775,0.002231748333065037,0.00039275525401609755
snuffed,0.003918394639723572,-0.011747413754179875,-0.00682544362876468,-0.002760325786363704,-0.020033144543825567,-0.0011513939626046845,-1.7659150665443444e-05,-0.0041102537276241306,0.00010272206260394833,-0.003545832768194039
snuff,0.0002897723727498635,-0.012547740752591404,0.032988517872588954,0.0017862273214408224,-0.023430274867300406,-0.0023914132819435286,-0.007176663262189955,-0.06618487505549463,0.001990006191243444,-0.0005611354618473558
"entertainment,",0.00863471177787912,0.014813988217532282,0.0005912409550378939,-0.008423185147705316,0.0008634812217313762,0.011996512572895631,5.5037194082638803e-05,-0.0007785526159410461,-0.0058062817941816865,-0.0025917627565016526
"warehouse,",0.0006245732057727868,-0.004432006792393161,0.0001227347849527666,0.0008999551526072606,0.01243732129824572,0.0004084952770979341,-0.0033892972118521733,-0.006187548232965242,0.0011576989554936527,0.000785872235468032
entertainment.,0.00806273545982021,0.006757976845526041,0.0009944550134403393,-0.01345071803521461,0.014725677033045793,-0.016415364453022847,-4.53384087696737e-05,-0.0005286971777362081,0.0012087655484170014,0.002093212425859289
snowed,0.007550847377234947,-0.0015182804283838485,0.013123924589688253,-0.017451642986559962,0.005637929369412524,0.020298048213830005,3.1889872057281367e-05,-0.0009825112729960738,0.0009278830086808964,-0.008397046427716813
backbone,0.0013484370308377096,-0.004355763647755355,0.010983674120946677,0.0006155861393442964,-0.007875453445424854,-0.0007653042976866443,0.0004656090119753411,0.002651252267501236,-0.0002918403338835942,0.0018315068124005714
"elsewhere,",-0.0011910808330241162,0.0001617320941513074,1.6497382032428707e-05,-1.2377003126504503e-05,6.37003254078489e-05,-2.2982233895518663e-05,7.750469503995548e-05,-0.0035906492518779022,-0.0002737175143924909,1.1955729159444893e-05
"warehouses,",0.0018580815025415324,0.0036137289933421864,-0.0013724901479943436,0.012988901180257273,-0.00114767418406307,0.0049362956115583355,-0.0008251877211988757,-0.002710970109505556,-0.0019240198302510744,-0.0011165416108434283
enthusiastic,0.001132517248590065,-0.00432666577324324,0.010986708509879473,0.0006144736244792536,-0.007863889603028367,-0.0007666919755161339,-0.0011892820174117726,0.005036920596852769,0.00029778891409587354,3.299318536895118e-05
entirely.,0.012734010066592352,0.022672264513803483,0.0017698661040784047,-0.0287242765160096,0.00469022661233613,-0.03368368897175062,-0.0017268906857039895,0.001868036627749905,-0.005884082508294077,-0.00949647286132342
back.”,-0.001368200088068161,0.00018620007171872276,1.837299910563647e-05,-1.5271597466617918e-05,7.298298053344123e-05,-2.7820754289117573e-05,5.411250421770646e-05,-0.007153650440122373,0.0005396671673067043,0.0010082730844636523
entreaties,0.017099258247616548,0.029343552477092655,0.0009589466910894327,-0.008474992429747308,-0.0006237526605905521,0.0664048451439038,0.00021151484161178403,-0.005613215794736461,0.0037474950874508404,-0.0008284746586448916
"entreaties,",0.0035995575706709317,-0.000795600506492697,0.009606273966946329,0.013608494428806713,-0.009043974127010001,0.004177217512094773,0.001318704510985829,0.0011176150168882822,0.0009219700523070308,0.00207741966836377
"back,”",-0.00045300084342812536,6.135758966391752e-05,6.552285246410596e-06,-4.463075676935724e-06,2.4317874542007352e-05,-8.72493729358715e-06,0.00046417120027787776,-0.0006102411141546096,2.7150879883353605e-05,-0.00013482222918327383
"entreatingly,",-0.0005609607345519475,7.590652691997526e-05,8.069479712811489e-06,-5.019333109456366e-06,3.009979574024852e-05,-9.418776208331138e-06,-0.0003632743144156792,0.0005825930505212233,0.0001622106938578325,-1.7859336419216344e-05
entreaty.,0.0014627110019481563,0.0038949141382416484,-5.669388491538701e-05,-0.0024436892436252816,0.0009212195026279875,-0.013595057495407709,0.002549437807915321,-0.003632777948193215,-3.659813448095807e-05,-0.0015656710660566912
warily,0.003034969899577956,-0.008931791756404071,0.011091912225714224,0.0015251239916986823,0.004505139638360297,-0.0003404702072425397,-5.4685150558258476e-05,-0.004134390321768074,-0.0016334044269270477,0.001327625402808689
entailed,0.009983293875193764,0.009759709817522633,-0.00539061706519505,0.052877377499137186,0.007744673261653942,0.020188259557010837,6.986916583431888e-05,-0.005196094858926967,-0.015888756360752633,0.004351472136059653
entail,0.0060456404666202985,0.010775574784908707,-0.004121455015962231,0.038974931357320344,-0.0034673991405460517,0.014820903656785282,-0.00026293217064263436,0.003123184980955724,9.191463048328662e-05,-0.00016787431708364093
ensure,0.012930665333145271,0.022189997129476908,-0.0008514060709714767,0.0021332912771881594,0.0005848900572849379,0.0033593452451122674,4.689155637200843e-05,-0.0011459830924104668,-0.003619011927344944,-0.0039403720219959165
ensuing,0.008919941737368752,0.003798077273475131,-0.01931572779109614,0.004746015005052299,-0.01154638210261589,-0.022601300187857803,-1.4253840456598814e-05,-0.0006398025997922464,-0.0028860670693608534,-0.001621055882055582
enlarged,-0.00011903911055373247,-0.0043338178175342645,0.00013878232303478558,0.0008950946150072217,0.012478966700979954,0.0003889225868602141,0.009125547187477817,0.0013605964742299912,-0.0003084298087058398,0.0006524473213914474
enliven,0.0062978456693759495,0.011346051297213085,0.0008852914746460088,-0.014364476594912383,0.0023486140400954137,-0.016845989167354164,-5.939201898071136e-05,-0.003821817039045275,-0.0012468681367365292,-0.0046308793440845335
"bad,”",-0.0006301200984721691,8.582556723133319e-05,8.427902319617884e-06,-7.35767001704918e-06,3.3600529667600236e-05,-1.3563457687186118e-05,0.0004407790094556331,-0.004173242302399118,-0.00015299995447163057,0.00019562204537068811
